1631760010.7801368,0
1631760070.84067,30
1631760130.9012673,35
1631760190.961864,2
1631760251.0224757,4
1631760311.0830948,2
1631760371.1436644,1
1631760431.1751156,1
1631760491.2357209,2
1631760551.296315,5
1631760611.3568518,4
1631760671.417391,2
1631760731.477887,4
1631760791.5383925,4
1631760851.5988967,2
1631760911.659401,1
